time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,windspeed_10m_mean
2021-08-27,87.3,73.0,78.4,0.004,10.5,5.8
2021-08-28,72.4,64.5,68.4,0.043,13.3,10.4
2021-08-29,76.7,63.4,68.8,0.008,8.4,5.1
2021-08-30,86.6,68.2,75.6,0.394,13.2,9.9
2021-08-31,83.4,66.7,75.0,0.0,12.1,7.8
2021-09-01,70.5,62.2,67.0,1.0,13.1,5.1
2021-09-02,72.4,60.6,64.9,3.531,23.3,13.5
2021-09-03,72.2,55.7,63.5,0.004,9.9,7.7
2021-09-04,76.5,58.1,66.4,0.0,8.6,6.9
2021-09-05,72.3,58.5,65.6,0.02,12.3,6.9
2021-09-06,80.1,64.6,71.1,0.0,12.3,7.7
2021-09-07,77.5,59.4,67.9,0.0,11.0,7.7
2021-09-08,81.7,60.9,71.4,0.004,17.0,10.7
2021-09-09,74.7,67.6,71.2,0.996,11.4,7.0
2021-09-10,73.5,59.6,67.0,0.24,12.7,8.8
2021-09-11,75.2,54.2,64.4,0.0,11.2,7.7
2021-09-12,81.0,62.3,71.4,0.0,17.9,11.5
2021-09-13,77.9,63.0,71.1,0.173,10.5,6.9
2021-09-14,71.7,58.5,65.7,0.024,11.9,6.1
2021-09-15,83.8,64.1,74.3,0.087,17.0,10.3
2021-09-16,69.8,62.9,66.5,0.157,13.6,6.5
2021-09-17,69.3,62.2,65.5,0.012,10.2,7.4
2021-09-18,77.2,64.3,67.9,0.055,7.1,4.9
2021-09-19,70.6,58.5,64.5,0.091,9.5,6.6
2021-09-20,69.2,54.0,61.4,0.0,10.3,5.0
2021-09-21,70.6,54.5,63.3,0.008,8.3,4.3
2021-09-22,74.9,65.6,70.0,0.008,9.7,7.6
2021-09-23,80.2,67.5,72.8,0.024,13.6,10.1
2021-09-24,74.3,67.5,71.0,0.122,14.7,9.9
2021-09-25,71.3,60.2,65.2,0.083,9.0,4.4
2021-09-26,72.3,57.7,65.0,0.272,14.2,7.8
2021-09-27,75.3,53.5,64.9,0.0,14.1,9.5
2021-09-28,70.2,59.5,65.3,0.713,12.5,6.3
2021-09-29,64.1,49.6,56.7,0.0,10.8,7.5
2021-09-30,61.3,50.1,55.4,0.059,11.2,7.7
2021-10-01,65.2,46.6,55.2,0.0,10.0,6.5
2021-10-02,73.0,48.3,59.9,0.0,11.5,7.5
2021-10-03,66.6,53.8,60.4,0.161,9.4,6.2
2021-10-04,60.7,55.9,59.1,0.795,13.5,10.9
2021-10-05,60.5,54.2,56.7,0.87,9.7,6.6
2021-10-06,68.7,52.1,59.2,0.0,4.8,2.8
2021-10-07,72.1,53.3,61.8,0.0,5.2,3.7
2021-10-08,69.0,53.0,60.2,0.0,11.3,6.6
2021-10-09,62.0,57.2,59.6,0.024,12.8,9.4
2021-10-10,62.8,57.9,60.2,0.012,10.3,7.8
2021-10-11,67.1,57.8,61.2,0.0,8.7,6.7
2021-10-12,72.9,55.3,61.6,0.0,5.1,3.3
2021-10-13,75.3,55.3,63.7,0.0,7.2,5.3
2021-10-14,73.5,57.6,64.0,0.0,7.0,5.1
2021-10-15,71.0,56.5,64.0,0.0,9.0,5.1
2021-10-16,75.0,64.2,68.7,0.528,19.1,13.0
2021-10-17,65.2,52.1,58.5,0.146,13.6,10.0
2021-10-18,59.8,47.6,52.5,0.0,13.2,9.9
2021-10-19,59.6,45.0,52.0,0.0,16.3,10.3
2021-10-20,71.1,52.6,60.0,0.0,10.3,7.6
2021-10-21,74.0,53.8,63.2,0.0,10.6,7.6
2021-10-22,70.5,53.8,62.8,0.004,11.4,9.2
2021-10-23,58.6,46.2,52.0,0.0,11.0,6.7
2021-10-24,57.1,40.7,48.4,0.0,9.8,6.0
2021-10-25,57.6,49.1,53.6,0.618,11.6,8.3
2021-10-26,61.6,51.5,57.3,1.15,24.7,15.6
2021-10-27,53.0,48.9,50.6,0.961,33.2,22.5
2021-10-28,51.0,42.8,47.0,0.0,13.4,9.2
2021-10-29,51.6,40.8,46.6,0.0,11.8,8.9
2021-10-30,60.0,51.5,56.1,1.22,17.9,13.5
2021-10-31,66.4,55.0,59.3,0.382,16.4,10.0
2021-11-01,58.6,45.1,53.0,0.0,15.4,9.9
2021-11-02,56.4,44.6,49.1,0.008,13.0,6.2
2021-11-03,50.5,37.5,43.8,0.0,10.9,6.2
2021-11-04,48.0,32.8,40.4,0.0,5.6,4.1
2021-11-05,48.7,33.6,40.1,0.0,9.1,6.1
2021-11-06,50.1,31.5,38.9,0.0,6.3,4.0
2021-11-07,52.5,30.5,40.7,0.0,6.2,3.5
2021-11-08,58.8,36.1,45.4,0.0,8.2,5.3
2021-11-09,65.8,40.2,50.8,0.0,6.0,4.7
2021-11-10,59.1,42.3,51.1,0.0,11.2,6.0
2021-11-11,52.2,34.6,44.1,0.0,9.3,5.5
2021-11-12,61.2,47.0,54.4,1.244,19.6,12.5
2021-11-13,56.5,36.9,46.8,0.346,20.6,7.7
2021-11-14,50.1,37.9,43.4,0.0,15.4,9.0
2021-11-15,48.0,38.6,42.9,0.091,14.1,9.2
2021-11-16,47.6,33.9,39.8,0.0,12.5,10.6
2021-11-17,46.2,29.5,38.1,0.0,8.1,4.7
2021-11-18,66.9,47.0,57.1,0.0,13.3,10.8
2021-11-19,55.5,36.2,44.1,0.114,17.1,11.1
2021-11-20,44.0,30.3,36.6,0.0,8.2,5.4
2021-11-21,52.6,36.0,44.6,0.028,8.5,5.5
2021-11-22,52.5,38.0,49.3,0.272,13.9,9.7
2021-11-23,38.4,27.2,33.6,0.0,13.8,10.9
2021-11-24,41.4,25.9,32.0,0.0,13.2,10.1
2021-11-25,51.0,30.7,38.9,0.0,7.2,5.4
2021-11-26,45.1,34.5,40.7,0.228,15.2,7.7
2021-11-27,36.8,28.4,33.7,0.043,18.1,13.9
2021-11-28,39.6,26.5,32.8,0.0,9.0,5.5
2021-11-29,40.1,27.7,33.5,0.0,10.3,7.3
2021-11-30,41.0,24.1,31.6,0.008,13.2,8.0
2021-12-01,46.3,29.7,35.7,0.0,13.0,7.1
2021-12-02,58.6,31.6,45.9,0.126,14.4,9.4
2021-12-03,47.0,29.0,38.4,0.012,16.6,12.6
2021-12-04,42.1,25.6,33.0,0.004,9.6,6.7
2021-12-05,44.2,31.9,36.8,0.0,8.5,5.7
2021-12-06,59.4,35.7,50.8,0.138,20.2,12.9
2021-12-07,43.2,31.0,37.4,0.138,18.5,9.7
2021-12-08,37.8,27.2,32.4,0.035,11.8,6.1
2021-12-09,37.7,24.9,30.7,0.02,11.7,7.1
2021-12-10,42.7,27.1,34.8,0.0,5.4,3.2
2021-12-11,61.4,28.8,47.2,0.205,20.6,11.2
2021-12-12,61.0,35.9,43.1,0.228,22.3,13.0
2021-12-13,50.3,36.4,42.8,0.0,14.6,11.4
2021-12-14,47.8,35.0,41.7,0.0,13.6,8.4
2021-12-15,43.6,25.9,35.2,0.028,8.8,5.0
2021-12-16,58.7,44.1,53.4,0.075,15.0,12.4
2021-12-17,58.7,41.6,51.8,0.0,16.5,12.8
2021-12-18,42.0,35.3,38.1,0.382,11.1,5.2
2021-12-19,43.9,23.4,34.9,0.421,17.3,11.6
2021-12-20,33.8,18.6,25.1,0.0,11.2,7.0
2021-12-21,44.2,28.4,34.5,0.0,13.5,8.1
2021-12-22,43.0,30.8,36.9,0.15,14.3,7.7
2021-12-23,31.1,22.7,27.4,0.0,13.2,10.0
2021-12-24,31.4,22.5,26.0,0.055,5.9,2.8
2021-12-25,36.4,24.3,30.7,0.327,9.2,4.6
2021-12-26,38.5,31.7,34.8,0.272,13.6,9.9
2021-12-27,34.6,26.5,30.3,0.0,12.8,6.6
2021-12-28,46.0,31.8,37.5,0.051,10.6,5.1
2021-12-29,40.5,34.3,37.2,0.035,6.1,2.8
2021-12-30,41.8,36.6,38.9,0.004,4.5,1.8
2021-12-31,46.8,37.4,41.3,0.024,6.3,2.7
2022-01-01,52.2,41.4,46.9,0.087,6.4,4.0
2022-01-02,46.3,32.8,42.9,0.244,14.4,7.2
2022-01-03,30.3,21.6,24.9,0.0,13.9,10.5
2022-01-04,32.3,14.4,22.6,0.0,11.4,7.2
2022-01-05,48.0,24.1,37.7,0.252,16.4,9.8
2022-01-06,39.5,29.1,34.7,0.0,13.9,8.0
2022-01-07,30.4,23.3,28.5,0.539,16.5,9.8
2022-01-08,26.8,9.8,18.3,0.0,10.9,7.6
2022-01-09,41.1,7.9,31.4,0.114,18.9,12.8
2022-01-10,38.5,21.2,28.0,0.0,13.5,10.5
2022-01-11,21.3,8.2,13.1,0.004,16.1,10.3
2022-01-12,41.3,10.4,25.6,0.0,16.8,9.8
2022-01-13,44.8,26.4,33.1,0.0,6.7,4.1
2022-01-14,40.2,16.6,31.9,0.004,19.3,11.6
2022-01-15,12.7,1.3,7.3,0.0,18.5,14.1
2022-01-16,30.0,5.5,16.0,0.0,10.3,5.9
2022-01-17,46.8,31.7,39.5,1.094,33.6,17.3
2022-01-18,34.4,19.7,26.3,0.0,20.0,14.8
2022-01-19,45.9,17.1,31.1,0.0,20.7,9.9
2022-01-20,38.2,19.8,32.4,0.173,13.1,8.9
2022-01-21,22.2,9.5,15.6,0.0,11.8,8.5
2022-01-22,26.2,12.4,18.8,0.0,10.4,7.0
2022-01-23,35.4,19.4,26.2,0.008,9.6,6.8
2022-01-24,30.8,20.1,26.0,0.016,8.0,5.2
2022-01-25,42.5,24.7,32.9,0.063,12.1,7.0
2022-01-26,25.2,14.9,20.8,0.0,11.1,9.3
2022-01-27,28.4,10.3,18.1,0.0,10.1,6.2
2022-01-28,35.7,23.3,30.1,0.0,9.7,5.8
2022-01-29,29.8,8.8,16.9,1.508,27.6,19.4
2022-01-30,19.4,4.7,11.4,0.0,19.0,11.1
2022-01-31,28.3,-3.6,11.1,0.0,9.6,5.8
2022-02-01,33.6,2.8,20.8,0.004,10.3,6.5
2022-02-02,41.6,27.3,34.1,0.0,6.9,5.0
2022-02-03,42.3,31.8,38.8,0.283,9.0,6.2
2022-02-04,42.7,23.0,31.0,1.429,11.4,8.6
2022-02-05,23.1,9.6,19.0,0.071,14.5,9.5
2022-02-06,25.4,-2.8,11.4,0.0,8.6,5.3
2022-02-07,39.5,7.2,24.8,0.256,8.5,4.0
2022-02-08,39.7,31.7,36.2,0.406,12.1,6.7
2022-02-09,40.6,23.3,30.9,0.0,12.3,7.1
2022-02-10,50.2,24.4,36.5,0.012,17.4,8.5
2022-02-11,52.7,26.2,38.9,0.0,14.0,8.5
2022-02-12,59.6,37.8,48.2,0.0,15.0,11.8
2022-02-13,36.4,25.2,29.9,0.248,9.4,6.5
2022-02-14,25.1,6.4,17.7,0.098,14.0,9.4
2022-02-15,25.8,-2.2,12.4,0.0,12.1,7.9
2022-02-16,42.2,8.4,27.5,0.0,18.6,11.0
2022-02-17,60.1,42.6,52.5,0.0,21.7,18.4
2022-02-18,60.3,25.2,44.6,0.429,26.5,18.5
2022-02-19,39.7,19.8,27.3,0.055,18.8,10.6
2022-02-20,35.1,15.3,24.4,0.0,17.4,11.6
2022-02-21,54.9,30.2,39.5,0.0,18.2,9.8
2022-02-22,53.6,27.0,40.3,0.354,24.0,8.5
2022-02-23,68.4,35.1,54.7,0.071,23.6,16.6
2022-02-24,32.0,19.2,25.4,0.0,15.7,7.9
2022-02-25,34.2,17.4,28.1,0.929,19.5,10.2
2022-02-26,27.8,4.6,15.9,0.0,8.7,5.6
2022-02-27,38.4,10.5,25.2,0.004,14.6,10.2
2022-02-28,24.4,6.2,15.8,0.0,12.0,8.3
2022-03-01,37.8,-4.7,20.7,0.031,13.0,7.0
2022-03-02,40.2,23.4,34.7,0.067,11.4,7.3
2022-03-03,35.8,15.1,30.4,0.059,14.0,9.9
2022-03-04,32.0,0.3,16.9,0.0,8.3,6.7
2022-03-05,38.9,8.9,25.9,0.0,8.9,6.9
2022-03-06,64.2,33.5,50.0,0.008,21.3,12.5
2022-03-07,60.7,46.1,54.7,0.201,22.2,11.5
2022-03-08,59.6,30.0,39.7,0.087,23.8,13.5
2022-03-09,37.8,27.9,32.4,0.39,6.7,3.6
2022-03-10,48.0,19.0,34.4,0.0,8.5,5.7
2022-03-11,49.3,27.1,38.4,0.0,10.7,5.5
2022-03-12,47.5,24.4,38.2,0.492,21.8,10.5
2022-03-13,37.1,20.4,27.8,0.004,19.9,14.6
2022-03-14,51.8,26.1,38.3,0.0,12.6,9.1
2022-03-15,58.5,40.2,46.0,0.004,13.3,8.8
2022-03-16,51.4,33.1,42.0,0.118,10.1,5.8
2022-03-17,56.5,36.5,46.1,0.087,7.5,4.6
2022-03-18,71.6,45.5,56.4,0.004,7.3,4.8
2022-03-19,57.4,43.5,50.6,0.358,9.6,5.6
2022-03-20,63.3,43.9,51.9,0.016,13.1,8.3
2022-03-21,55.8,39.1,47.0,0.012,20.2,13.0
2022-03-22,48.7,31.3,40.4,0.0,18.5,11.8
2022-03-23,42.8,27.9,36.6,0.0,9.5,6.5
2022-03-24,44.8,38.3,40.8,0.504,15.1,11.4
2022-03-25,61.8,37.4,47.8,0.39,11.8,7.8
2022-03-26,52.7,37.1,44.8,0.106,8.8,6.1
2022-03-27,49.3,32.7,41.0,0.0,15.3,11.8
2022-03-28,33.3,21.5,27.9,0.0,16.6,13.7
2022-03-29,38.7,17.8,27.9,0.0,14.6,12.6
2022-03-30,48.6,25.9,36.6,0.0,15.4,8.8
2022-03-31,67.2,36.0,52.0,0.043,20.5,12.3
2022-04-01,58.9,40.5,52.8,0.217,17.7,11.9
2022-04-02,51.3,33.4,41.5,0.0,16.1,11.3
2022-04-03,48.0,31.6,40.1,0.024,10.9,6.5
2022-04-04,56.2,36.2,44.4,0.047,15.1,10.4
2022-04-05,59.8,33.4,46.8,0.0,9.4,5.4
2022-04-06,46.1,39.2,42.9,0.213,14.5,8.4
2022-04-07,48.9,36.6,44.0,0.008,19.1,11.5
2022-04-08,63.4,44.3,53.1,0.213,19.5,11.4
2022-04-09,56.5,41.4,47.9,0.232,14.8,7.0
2022-04-10,54.7,37.5,44.9,0.012,15.9,10.9
2022-04-11,61.7,36.4,48.2,0.0,13.0,9.2
2022-04-12,67.8,45.0,54.7,0.047,13.4,8.7
2022-04-13,69.3,42.7,56.3,0.0,12.6,5.7
2022-04-14,55.8,44.6,49.4,0.059,9.0,6.5
2022-04-15,65.5,44.1,54.5,0.02,15.9,9.3
2022-04-16,67.1,44.9,56.5,0.319,18.0,14.6
2022-04-17,48.8,37.6,43.4,0.118,15.8,9.5
2022-04-18,49.1,32.8,42.6,0.0,14.6,8.7
2022-04-19,58.1,41.9,48.6,0.823,26.2,18.4
2022-04-20,55.7,39.5,46.4,0.0,18.4,12.2
2022-04-21,59.0,35.3,48.3,0.051,17.4,9.9
2022-04-22,61.8,45.7,53.7,0.0,15.9,11.4
2022-04-23,61.4,39.9,50.3,0.0,9.1,6.1
2022-04-24,47.6,41.2,44.8,0.008,10.6,7.0
2022-04-25,54.3,36.9,45.8,0.0,11.7,7.2
2022-04-26,56.0,42.0,49.6,0.343,8.6,5.1
2022-04-27,57.9,41.9,50.9,0.071,17.4,11.6
2022-04-28,49.6,36.9,43.8,0.0,18.6,15.1
2022-04-29,54.2,36.2,45.1,0.0,17.6,12.7
2022-04-30,53.2,36.0,45.6,0.0,10.4,6.8
2022-05-01,64.8,37.3,51.3,0.0,10.3,5.1
2022-05-02,57.8,41.6,49.4,0.079,10.7,6.8
2022-05-03,51.3,45.3,48.1,0.236,9.7,7.6
2022-05-04,54.0,45.9,49.9,0.303,7.4,4.4
2022-05-05,67.9,47.4,56.3,0.0,9.8,6.1
2022-05-06,61.2,46.3,54.2,0.0,9.7,4.8
2022-05-07,51.5,44.5,47.4,0.0,20.2,14.2
2022-05-08,52.2,41.7,47.1,0.0,19.7,14.0
2022-05-09,54.1,40.4,47.5,0.0,18.3,12.8
2022-05-10,57.1,44.8,50.7,0.0,17.1,12.2
2022-05-11,57.7,44.1,51.3,0.0,12.1,8.7
2022-05-12,62.4,47.7,56.0,0.0,7.5,4.9
2022-05-13,77.0,54.0,65.1,0.012,13.2,5.6
2022-05-14,86.7,64.1,73.4,0.016,14.4,9.1
2022-05-15,79.2,62.1,69.6,0.079,11.4,6.8
2022-05-16,78.5,60.4,67.8,0.472,13.9,8.4
2022-05-17,73.8,55.2,64.6,0.0,19.2,14.5
2022-05-18,72.3,51.5,61.3,0.0,13.8,9.3
2022-05-19,64.2,53.1,57.8,0.039,11.8,5.4
2022-05-20,70.4,50.6,59.1,0.008,13.2,7.5
2022-05-21,82.7,58.1,69.4,0.067,9.0,5.6
2022-05-22,92.5,69.2,79.8,0.016,13.2,8.5
2022-05-23,72.0,59.4,64.4,0.004,13.4,8.8
2022-05-24,61.5,51.6,57.0,0.0,12.5,9.2
2022-05-25,69.5,48.6,59.0,0.0,13.6,6.8
2022-05-26,73.1,49.3,61.5,0.0,16.3,10.3
2022-05-27,85.7,58.9,70.5,0.004,20.4,12.9
2022-05-28,76.8,64.0,68.9,0.154,12.4,10.2
2022-05-29,75.5,57.2,67.1,0.0,12.4,7.1
2022-05-30,90.3,58.8,74.6,0.0,11.5,8.4
2022-05-31,81.0,55.5,66.3,0.047,15.3,10.8
2022-06-01,63.2,55.5,59.0,0.059,9.5,4.4
2022-06-02,69.4,54.2,58.7,0.209,12.4,6.8
2022-06-03,64.6,54.0,57.8,0.079,9.0,5.2
2022-06-04,71.6,55.5,63.0,0.004,12.3,5.5
2022-06-05,76.4,52.3,64.2,0.0,11.9,7.2
2022-06-06,77.5,53.1,66.1,0.0,10.3,5.2
2022-06-07,81.9,59.1,70.0,0.0,16.9,11.0
2022-06-08,81.0,62.9,70.7,0.406,15.5,10.5
2022-06-09,82.5,61.9,69.1,0.5,17.6,9.5
2022-06-10,77.9,56.7,67.3,0.0,16.6,9.7
2022-06-11,80.6,56.9,67.9,0.0,10.7,6.1
2022-06-12,78.4,57.0,67.6,0.02,14.9,8.3
2022-06-13,84.3,62.8,72.1,0.106,9.8,5.7
2022-06-14,81.7,59.7,70.3,0.0,10.4,7.3
2022-06-15,70.3,60.8,66.1,0.0,10.3,6.9
2022-06-16,75.1,56.6,66.6,0.02,16.8,10.1
2022-06-17,86.0,63.4,75.0,0.276,14.2,12.0
2022-06-18,71.7,54.8,65.6,0.008,15.9,12.9
2022-06-19,63.6,51.4,56.7,0.398,13.2,8.9
2022-06-20,77.8,51.1,63.2,0.0,12.5,6.9
2022-06-21,74.7,51.4,63.4,0.0,11.7,6.3
2022-06-22,69.3,54.9,61.7,0.0,16.7,7.7
2022-06-23,71.9,57.1,64.5,0.028,13.8,6.8
2022-06-24,80.1,58.6,68.7,0.012,11.9,4.1
2022-06-25,84.7,61.6,74.2,0.0,8.9,5.7
2022-06-26,91.2,66.1,78.9,0.0,17.0,8.0
2022-06-27,83.6,67.7,74.2,0.244,21.5,13.3
2022-06-28,79.4,59.9,69.6,0.0,7.8,5.4
2022-06-29,82.8,59.2,71.9,0.0,13.7,5.2
2022-06-30,83.5,61.4,71.9,0.0,10.1,6.3
2022-07-01,93.7,64.8,78.4,0.0,17.2,10.9
2022-07-02,87.8,71.1,77.6,0.087,14.9,10.8
2022-07-03,89.1,66.8,77.5,0.0,9.4,6.8
2022-07-04,85.2,61.5,73.8,0.0,9.0,5.3
2022-07-05,83.8,65.9,74.2,0.024,15.8,7.8
2022-07-06,84.6,67.6,76.2,0.024,16.5,11.3
2022-07-07,78.8,62.6,71.1,0.004,13.3,5.2
2022-07-08,87.9,62.7,75.2,0.024,11.1,7.6
2022-07-09,76.7,65.4,71.2,0.0,14.1,7.8
2022-07-10,76.8,59.0,69.1,0.0,11.4,7.8
2022-07-11,89.4,61.0,74.6,0.0,17.2,10.8
2022-07-12,91.1,66.6,78.3,0.0,19.8,14.3
2022-07-13,91.8,69.3,78.5,0.0,12.6,6.1
2022-07-14,81.1,67.2,73.5,0.429,8.8,4.0
2022-07-15,82.1,61.1,72.0,0.0,10.0,6.2
2022-07-16,82.8,63.6,73.6,0.0,12.0,7.1
2022-07-17,86.6,66.0,76.6,0.012,10.3,5.2
2022-07-18,83.0,68.3,75.3,0.118,13.1,8.3
2022-07-19,93.0,72.4,82.0,0.012,15.7,12.8
2022-07-20,94.5,73.4,84.1,0.004,9.6,6.3
2022-07-21,94.2,74.5,84.0,0.055,18.9,11.1
2022-07-22,96.3,72.5,85.0,0.0,10.6,6.0
2022-07-23,95.7,74.9,86.1,0.0,9.9,5.1
2022-07-24,101.7,74.2,88.3,0.0,17.7,12.2
2022-07-25,89.7,74.8,82.1,0.476,15.5,10.5
2022-07-26,83.5,65.8,74.3,0.0,13.2,6.7
2022-07-27,85.0,63.0,73.6,0.0,8.5,4.9
2022-07-28,88.8,67.0,78.1,0.028,15.2,7.9
2022-07-29,93.8,71.2,82.3,0.004,13.0,8.6
2022-07-30,87.6,72.4,79.8,0.031,16.5,9.1
2022-07-31,88.0,65.2,77.2,0.0,10.5,5.3
2022-08-01,84.6,70.4,76.7,0.102,9.0,7.0
2022-08-02,93.6,67.6,80.3,0.008,12.8,8.0
2022-08-03,81.7,70.0,76.8,0.0,14.5,8.4
2022-08-04,99.9,69.8,83.9,0.0,14.5,8.9
2022-08-05,95.9,73.2,80.2,0.476,17.0,5.1
2022-08-06,92.0,72.7,81.1,0.067,10.8,5.2
2022-08-07,93.9,76.1,83.3,0.031,16.5,11.1
2022-08-08,94.6,77.0,84.7,0.02,14.3,10.5
2022-08-09,96.8,70.4,84.0,0.201,12.3,10.3
2022-08-10,73.8,67.9,69.9,0.035,9.6,6.4
2022-08-11,79.3,68.4,72.7,0.012,9.6,4.1
2022-08-12,79.7,65.7,71.2,0.0,11.9,7.6
2022-08-13,74.1,61.3,67.7,0.0,8.6,5.1
2022-08-14,82.8,58.6,70.6,0.0,13.8,5.6
2022-08-15,78.5,60.3,70.0,0.0,11.3,6.0
2022-08-16,77.0,60.9,69.1,0.0,12.4,7.4
2022-08-17,75.8,64.8,69.6,0.122,11.9,7.8
2022-08-18,84.0,61.7,71.7,0.043,16.5,12.1
2022-08-19,92.4,64.6,78.5,0.0,10.0,7.7
2022-08-20,89.1,68.4,78.0,0.008,9.4,5.2
2022-08-21,88.2,67.5,77.5,0.0,11.9,6.6
2022-08-22,73.1,65.7,68.8,0.319,10.4,5.5
2022-08-23,77.2,67.8,71.2,0.114,7.4,3.0
2022-08-24,85.1,66.8,74.5,0.075,6.0,3.2
2022-08-25,85.7,66.0,76.3,0.0,10.3,5.5
2022-08-26,86.8,65.7,74.8,0.114,14.5,6.8
2022-08-27,76.9,66.4,70.6,0.091,9.5,6.1
2022-08-28,76.6,63.8,70.4,0.004,10.4,5.7
2022-08-29,90.2,63.8,75.1,0.0,15.4,8.8
2022-08-30,90.9,70.8,78.7,0.0,16.3,10.9
2022-08-31,85.5,66.3,76.1,0.165,14.0,8.6
2022-09-01,80.5,63.7,70.8,0.0,14.3,8.7
2022-09-02,71.1,55.2,63.5,0.0,8.1,6.0
2022-09-03,78.3,57.1,67.3,0.0,11.8,6.1
2022-09-04,84.9,61.6,73.1,0.0,9.6,6.1
2022-09-05,72.9,65.6,69.1,0.799,9.1,4.6
2022-09-06,66.6,62.7,64.9,2.177,11.1,8.0
2022-09-07,69.1,59.9,64.1,0.039,10.6,8.1
2022-09-08,70.0,58.7,63.7,0.0,10.3,6.2
2022-09-09,76.4,55.1,65.5,0.0,5.4,3.8
2022-09-10,80.6,61.5,70.4,0.0,7.7,5.2
2022-09-11,78.3,65.3,70.0,0.028,8.3,4.9
2022-09-12,75.1,65.1,69.9,0.126,6.1,4.2
2022-09-13,73.8,66.1,69.7,0.303,10.0,5.1
2022-09-14,78.5,59.7,68.5,0.0,14.2,10.6
2022-09-15,68.8,54.7,62.7,0.0,12.5,9.2
2022-09-16,76.2,50.3,59.8,0.0,17.4,7.6
2022-09-17,68.4,47.5,58.6,0.0,9.6,4.8
2022-09-18,83.2,58.5,70.4,0.016,13.8,9.8
2022-09-19,69.7,60.6,64.4,0.413,10.7,7.9
2022-09-20,65.4,58.8,61.2,0.028,8.8,5.2
2022-09-21,73.0,58.3,63.5,0.024,9.1,5.2
2022-09-22,69.8,54.8,63.3,0.626,14.8,10.5
2022-09-23,59.0,49.3,53.2,0.0,20.3,15.1
2022-09-24,66.1,47.4,55.2,0.0,15.8,11.8
2022-09-25,69.3,48.0,58.6,0.083,13.2,6.6
2022-09-26,73.6,57.5,64.9,0.028,13.8,10.0
2022-09-27,73.5,56.4,63.1,0.0,14.4,7.9
2022-09-28,69.3,50.6,60.0,0.0,11.4,7.4
2022-09-29,65.6,50.7,57.1,0.0,9.4,7.1
2022-09-30,60.3,46.8,52.7,0.0,9.3,5.7
2022-10-01,57.1,50.0,53.4,0.126,10.1,5.7
2022-10-02,56.6,50.7,53.4,0.0,19.6,15.3
2022-10-03,55.5,49.9,52.2,0.0,17.5,14.2
2022-10-04,58.7,51.4,55.1,0.063,16.2,13.4
2022-10-05,58.6,55.0,56.8,1.079,14.4,11.8
2022-10-06,73.0,57.3,62.6,0.0,8.4,5.7
2022-10-07,76.7,54.8,63.7,0.0,11.7,7.1
2022-10-08,58.3,45.3,52.6,0.0,9.7,7.5
2022-10-09,61.3,40.4,50.4,0.0,13.8,8.7
2022-10-10,66.4,41.4,52.7,0.016,12.0,5.5
2022-10-11,65.2,42.3,52.6,0.0,7.0,4.7
2022-10-12,73.2,47.6,58.7,0.0,11.2,6.6
2022-10-13,68.4,54.0,62.0,0.524,14.3,10.8
2022-10-14,70.4,55.4,64.1,1.63,14.2,8.5
2022-10-15,69.6,48.4,57.6,0.0,7.2,5.3
2022-10-16,67.5,47.0,56.0,0.0,5.6,3.5
2022-10-17,59.3,45.5,52.7,0.402,9.4,4.7
2022-10-18,66.6,46.4,57.6,0.362,13.3,6.3
2022-10-19,55.5,40.2,47.2,0.0,13.4,7.9
2022-10-20,56.8,40.7,47.9,0.0,14.4,9.7
2022-10-21,62.3,41.2,50.4,0.0,8.0,4.9
2022-10-22,66.8,44.1,53.3,0.0,7.7,5.5
2022-10-23,61.1,45.7,52.4,0.213,9.7,5.6
2022-10-24,60.3,52.3,56.4,0.331,9.2,5.8
2022-10-25,63.2,56.7,59.4,0.126,7.9,5.4
2022-10-26,65.6,60.0,61.6,1.228,10.2,5.1
2022-10-27,66.0,46.8,59.0,0.0,14.8,11.0
2022-10-28,51.5,39.6,45.1,0.0,9.2,6.7
2022-10-29,55.3,37.7,45.9,0.0,5.4,4.2
2022-10-30,63.8,35.8,47.0,0.0,5.9,3.8
2022-10-31,67.0,41.4,53.9,0.0,13.1,6.6
2022-11-01,64.9,54.6,58.9,0.047,8.9,6.5
2022-11-02,66.8,46.8,56.6,0.0,11.0,7.3
2022-11-03,64.7,40.5,50.9,0.0,8.8,4.7
2022-11-04,70.1,48.1,57.6,0.0,13.1,9.3
2022-11-05,75.3,58.6,65.3,0.004,15.5,10.7
2022-11-06,76.1,65.4,69.1,0.0,17.5,13.7
2022-11-07,74.1,54.5,66.8,0.008,15.4,12.8
2022-11-08,53.1,39.7,47.5,0.0,14.2,10.8
2022-11-09,49.2,34.1,41.3,0.0,9.3,5.5
2022-11-10,64.8,41.1,52.5,0.0,14.9,11.6
2022-11-11,72.0,52.7,61.5,0.276,15.5,9.5
2022-11-12,73.0,54.0,65.5,0.362,16.4,12.7
2022-11-13,53.0,42.2,50.2,0.669,16.1,8.2
2022-11-14,42.2,32.9,38.0,0.0,13.7,9.0
2022-11-15,42.2,28.5,35.5,0.012,5.3,3.2
2022-11-16,53.8,36.0,45.3,0.768,19.1,11.1
2022-11-17,45.0,34.2,39.3,0.047,16.8,10.5
2022-11-18,44.3,29.7,36.1,0.0,12.5,8.5
